w1,w2
0.0,0.0
0.9927133893675126,0.991948316522293
0.985426729595717,0.9838965942531769
0.9781400500213152,0.9758448665612651
0.9722683662862724,0.9695281466612765
0.9691616635539282,0.9647764085102879
0.9644628979595581,0.958161275806014
0.9571762189915831,0.9501095229522584
0.952639412405461,0.9436845429138411
0.9453528259990404,0.9356328066583549
0.9408159499552178,0.9292102322976856
0.9335292557031116,0.9211584888381691
0.9290072862678349,0.9146715213642157
0.9231811173464192,0.9083835363027346
0.9143638764378297,0.8987863023975785
0.9098418500266913,0.8922993416990899
0.9053199245456841,0.885812441174791
0.898018000025815,0.8779206178112335
0.8912805159629386,0.870709427763018
0.8847989635311723,0.8637770842521131
0.8759771458780583,0.8541753786685977
0.8714128268610689,0.8476576451272462
0.8668698022715942,0.8411552369703444
0.8580507391212102,0.8315552894523177
0.8491687883393523,0.8221783213217444
0.8418669572489549,0.814286434703019
0.8345802347524625,0.8062347090798443
0.8272935553318146,0.7981828855234134
0.8227718345527513,0.7916960366968221
0.8167749307840176,0.7836989945258712
0.8094732454116128,0.7757022519480614
0.8021865282423555,0.7676505287631404
0.797664815102531,0.7611637222028871
0.7888282067500532,0.751616986609863
0.7815415619780642,0.743565235536467
0.7770048303996779,0.7372384130323436
0.7697182212150253,0.7291868384274798
0.763721394445725,0.72119001172514
0.7564346995654947,0.7131383702750156
0.7504380105698246,0.7051416256461024
0.7431514724695579,0.6970900636322903
0.7386148257002176,0.6907632706226707
0.7313282395297627,0.6827117275830119
0.7225092984312277,0.6731772289822827
0.7165126635675256,0.6651805433337508
0.7092261387576357,0.6571290251765753
0.7046896171341772,0.6506973631407484
0.698738142608763,0.642635690635267
0.6914516795320282,0.6345841297617358
0.6826300900473672,0.6249824748671373
0.6780935018299379,0.6185508181196302
0.6721419650348388,0.6104892737989465
0.663380401218142,0.6009276056706416
0.6560939463235513,0.5928761232543611
0.6472723090471761,0.5832744824116579
0.6427507149166611,0.5767878387399581
0.6382146984492273,0.5703544019861178
0.6336780412884928,0.5639228655106395
0.6291415119680341,0.5574913273184195
0.6246049676672438,0.5511646913827153
0.6186535758382226,0.5431033621517325
0.6099368975210924,0.5334767501106306
0.6012201460448494,0.5238499988630052
0.5939185059849281,0.5159583949950795
0.589381956297181,0.5095275269370161
0.5848455251997657,0.5030961187275349
0.5803090549236731,0.4966646757898089
0.5757875887411542,0.4901782479168699
0.5712661240085033,0.4836917763284706
0.5661835731392447,0.47679881645457356
0.5558873893084413,0.4656878089383194
0.5471682046862588,0.4560629318948908
0.538451509896486,0.4464363611018938
0.5339150919187929,0.44000501609651843
0.5293937017841183,0.4335185656230399
0.5202936179186545,0.423615162946831
0.5103800070991449,0.4127798412614385
0.5030784880762464,0.40478333881974704
0.49855709211438815,0.3982969209759012
0.4882600768117752,0.3871850457340994
0.4795432646473987,0.3775583184074377
0.47502182624817246,0.3710718338136614
0.4691072055610216,0.3631580826523334
0.4603082007687599,0.3534482983313546
0.45578684083391763,0.3469618373899048
0.44550782275003864,0.3358627695401757
0.43820610985547337,0.32786614398170477
0.4336846338382455,0.32137951313938296
0.4234322921964929,0.31020208638573477
0.41891084005524337,0.30371546078353595
0.40865214543876816,0.2925470192513209
0.4013500980533995,0.28454991588814016
0.3953532441141665,0.27655286929336853
0.3880510858151933,0.26855595513069386
0.3820541692502617,0.26055891388257935
0.374752149782661,0.25256190018828306
0.3687552589469254,0.24456475499725416
0.36145330255831265,0.23656678893073024
0.3518197660937936,0.2258376368920474
0.34729798177458204,0.21935076732370473
0.33704493414102454,0.20817275140508207
0.3325833752298195,0.20172582905564584
0.32374562490086367,0.1921781411425657
0.3177498230739315,0.1841789537401789
0.3104624292124867,0.17612662955349956
0.30020914910472474,0.1649461705454941
0.29421201394081675,0.1569487655035432
0.2869244902600554,0.14889619602263493
0.27667117224718507,0.13771771883897
0.2706740028179755,0.1297202832588391
0.26338634335817157,0.12166767694110703
0.25313286943479696,0.11038414597132462
0.24718066617500445,0.1023215682350288
0.24271900372246746,0.09587442920261824
0.23388098307656635,0.08632629954942739
0.22362748663960685,0.07505424395691485
0.2176754081969422,0.06699170686053635
0.21321342239815433,0.06054427369502058
0.20439107719409155,0.05094171226626698
0.19555343745917886,0.04139393293384108
0.18960048890095316,0.0333308360313298
0.18364904659222703,0.0252688891316446
0.17765356563111645,0.01727307254301813
0.1704218219857475,0.009257710518418838
0.161598465959936,-0.0003343307569521059
0.15276362457972836,-0.009879537834057928
0.14254008534223228,-0.021140213640860717
0.1365936185817891,-0.02919713202758456
0.13065011047639974,-0.03725101484402926
0.12470571882608428,-0.04529422528463645
0.1187281179185633,-0.05327312514603366
0.11247092186702057,-0.060730568680674724
0.10609231678602793,-0.06892570607786586
0.10010787432363788,-0.07689148510423371
0.09251883756256185,-0.08572662296945399
0.08845478509664373,-0.09243055285236723
0.08748533371057499,-0.09731903984711843
0.08795920066730956,-0.10137538506712374
0.08907982144149584,-0.10505624354910892
0.09054209335796926,-0.10852477873911459
0.09219429276966773,-0.11186416189114468
0.09395230661178289,-0.11512176057374379
0.09583246190846562,-0.11827845546482951
0.0981765144864375,-0.12114134695589707
0.10051248554266312,-0.1239825980028193
0.10162774282608056,-0.12807575997500154
0.10516708696446453,-0.12989508188031995
0.10793341583310934,-0.13220870045848665
0.11026618442337122,-0.13477354723391533
0.112375334836601,-0.1374964230079101
0.11428467608015636,-0.14046670449980425
0.11606542698414168,-0.14349670844331808
0.1165897205867632,-0.14704908878297362
0.11798851894746121,-0.14994607366812196
0.11923548293495045,-0.1535291004198176
0.1228557911994963,-0.15489559284300114
0.12547668962494396,-0.1569155687271564
0.12745802260568073,-0.1595167367105732
0.12789859150226124,-0.16270960749805274
0.12943214878129905,-0.16502847761477457
0.13204998505559962,-0.16715578216336313
0.13467619249950813,-0.16878204466826818
0.13651833089418952,-0.17118251122846329
0.13733042832569908,-0.173677906202788
0.13807801827079613,-0.1765517259156384
0.14102451070878308,-0.17775525602335707
0.14305719293861507,-0.17977044377421536
0.14398095950190637,-0.18189492773908844
0.14508251773379244,-0.1845562120865134
0.1479628111684379,-0.18544838331082003
0.14972936092680622,-0.18741189690164295
0.150466677607199,-0.18941303214329297
0.15263138324618497,-0.19108256743736574
0.1542930554128401,-0.19298305857858278
0.15500349265623448,-0.19483231194501727
0.15713984782224788,-0.19636093975886348
0.15869742491509475,-0.19819505788229086
0.1593403899580157,-0.1999414278832996
0.16143130424612373,-0.20135777448407643
0.16288687111527866,-0.2031376015720039
0.16346336614821078,-0.20479744497204622
0.16512992911055058,-0.20626822433281689
0.16806007216203467,-0.2062639003880964
0.16903543541685107,-0.2083353964386312
0.16989955001635582,-0.2103834042726047
0.17012279107853479,-0.2121141072159758
0.1718503113571841,-0.21327287621163893
0.1721874475800309,-0.21485625079661475
0.17409658969768715,-0.216025467959587
0.17620244001920926,-0.21650123874752336
0.17731147328720942,-0.2182298765652375
0.17808130922069254,-0.22013253096435736
0.1777270672537481,-0.22233995364539316
0.17922716809518047,-0.223610708599858
0.17882689929630136,-0.22584612630202283
0.18074234156441427,-0.22673766945650553
0.18064452973866274,-0.22868034044919083
0.18264458305007603,-0.2294543307788477
0.18265620972963514,-0.23125753966129303
0.1846372601803412,-0.23199745368976932
0.18528956940591335,-0.2332237964805941
0.1877933735707249,-0.23311802322113295
0.18943284003711436,-0.23407156026095022
0.1916723071860662,-0.23395568266236433
0.19258909281107117,-0.23548484077800347
0.19291922003567863,-0.23665909509581318
0.19294398862092454,-0.23903948609627612
0.19227910583892904,-0.2411635165286543
0.1937392752877216,-0.24212482146007286
0.19458194389766503,-0.24315832099100265
0.19732349758270296,-0.2425265081701633
0.19806669978937252,-0.24445431767252757
0.19724495140598974,-0.24660392151055577
0.19955157004233848,-0.24634027960929683
0.2011361837319603,-0.2471535236202136
0.20099323084615972,-0.24848899704649896
0.20120487512963048,-0.2505031340359467
0.2020851450822958,-0.2514398822713122
0.20411729908766252,-0.2511435068023462
0.2041063171936015,-0.2532933163987643
0.20437013942812565,-0.254524461847065
0.20535717857581215,-0.25494100171509393
0.2057406663104684,-0.25672365075315073
0.20830456812187204,-0.2565420552891444
0.2075058163287964,-0.25848406581320615
0.2098199496425608,-0.25796160792194556
0.2106601398862935,-0.25961461938831487
0.21049530960829932,-0.2610532968152577
0.2127307120396158,-0.2605472738305603
0.21256119345743252,-0.2626774960371241
0.21473868611414226,-0.26272063920305233
0.21401243403395975,-0.2645060425497334
0.2161217569861842,-0.2640599714271421
0.21690555474121354,-0.2649052111947412
0.21749229202730214,-0.2666801064943971
0.21712820648865683,-0.2681917045362219
0.21724920570335793,-0.2691162028731531
0.21876227298337736,-0.26924714113671744
0.21869056573171486,-0.27119390682460964
0.22109311615586447,-0.2709644826687463
0.22072109372973858,-0.2724337903124161
0.2201574252877898,-0.2739974460738801
0.22237062533009877,-0.2734076602572859
0.22356411629942552,-0.2737441256437634
0.224315782219219,-0.27529876171119216
0.22628524693885232,-0.2753684095325697
0.22559583507778802,-0.2770377093063958
0.2248218240590254,-0.27871368137767494
0.2269102768476332,-0.2781628364009765
0.2280396512076528,-0.27850563767373626
0.22898605691900986,-0.2789866015308713
0.22959750693216252,-0.28061207943859934
0.23032008470980014,-0.2821377198513577
0.2303397167972443,-0.2831146152798232
0.23050057361519105,-0.28396537889588225
0.23020148038378418,-0.2852036460033378
0.22991919222484491,-0.2864242375311479
0.23173462981558068,-0.28595959089352263
0.23311125353529039,-0.28604488530636285
0.23429511520775992,-0.28627750308396993
0.23526675305653244,-0.28666197705003804
0.2361173280962725,-0.2871456468768452
0.23690915365322196,-0.28767410090011714
0.23764570046632194,-0.28823546112973
0.2314068996033387,-0.29678329058840314
0.23822272047219895,-0.2975703898537234
0.24504261393998528,-0.29835428972631783
0.251860603038925,-0.29914058648271524
0.2586795000657036,-0.2999270179563318
0.26549925829495313,-0.3007132947020741
0.27231924907190086,-0.3015000386915083
0.279139899600402,-0.3022867597859389
0.28596125404714945,-0.30307335927775414
0.2927825687104806,-0.30386058371446123
0.29960448331879497,-0.3046479036693597
0.30642756674002536,-0.3054354033734066
0.3136207350214326,-0.3061955310386506
0.32091556780504105,-0.30693270874290457
0.328211520827276,-0.30766965539625324
0.33551371052377865,-0.3084152018282227
0.3428003363746339,-0.30918743354681233
0.3500874834360641,-0.3099597491332715
0.3558643424979202,-0.31226281592457084
0.3627188280053977,-0.3129428828173322
0.3695708890905982,-0.31362503789836804
0.37638330527380326,-0.31447248633582814
0.3831968811616424,-0.3153194898398328
0.39002493751264944,-0.3161068743958444
0.39685333970309045,-0.31689430843407673
0.4041536099355192,-0.3176311390436741
0.4114986425033089,-0.31843365806133384
0.41878856402524933,-0.3192064348193493
0.4274919547940994,-0.3189883403403757
0.43434592277094763,-0.31977601908173914
0.4412170941009288,-0.32058559713274004
0.44804611811015693,-0.3213731820563588
0.45497932496998983,-0.3221954422005773
0.4623239436243871,-0.32299715288421416
0.46834006125166905,-0.3251054132217588
0.47519454567650676,-0.3258551843391315
0.4820695709414786,-0.3266630465732425
0.488899738031626,-0.32745065163275355
0.4962024906953606,-0.32818850542057976
0.503494856019501,-0.3289611237592416
0.5088127742110573,-0.33119698018799903
0.5156881656913437,-0.3320048965527098
0.5225185064983942,-0.3327927801930164
0.5298662432325827,-0.33359552837870465
0.5364256700789909,-0.3352540432957114
0.5432800864924885,-0.3360431977659619
0.5501107127462195,-0.33683094726701235
0.5573867900137057,-0.337574813022941
0.5646763602003273,-0.3383507578597449
0.5699940459322055,-0.3406915846884435
0.5768248181601972,-0.34147939449951625
0.584172197907455,-0.34228123840519986
0.5929326054968262,-0.3421149864496784
0.5997816595420424,-0.3429174098385124
0.606613471072694,-0.3437082336755197
0.613958309438281,-0.344509075632621
0.6228778454843562,-0.34419531665508396
0.6297112978197075,-0.34498438505439566
0.637058875554378,-0.3457875304150879
0.6460273413208726,-0.34102763338532327
0.6442868170185196,-0.3428085747185201
0.6396326056842487,-0.34803129654567533
0.6357231206206548,-0.35322716452347347
0.6301426185473531,-0.3594927976565545
0.6257564394688604,-0.3644567658889737
0.622075336953698,-0.3693941135263774
0.6167502684287594,-0.375401346877247
0.612698724096084,-0.38010739568471763
0.6092986856572167,-0.38472921184766795
0.6042527555322961,-0.39045362523803107
0.6017010863781485,-0.3941967548092391
0.5982040139308031,-0.3988367689977492
0.5945820668390134,-0.4030699876848409
0.592252831974351,-0.4065554633635813
0.5869582268242062,-0.41252255049710485
0.5837354996351225,-0.41643848116264515
0.5810186529149153,-0.4203381719444126
0.5768489251747373,-0.4252046125930189
0.5748950819287422,-0.4282663843339498
0.5701182771794331,-0.4337377595747509
0.5682783479433557,-0.43667531588748076
0.5655729300304109,-0.44040013003303047
0.5630949114359818,-0.4435888393290499
0.5610071521816775,-0.4467771044422446
0.5574710438516028,-0.4510080987339933
0.5559955792562072,-0.45354468057783803
0.5519653369371311,-0.4582938717148708
0.5506016448293876,-0.46071921109357294
0.5468177854975371,-0.46522839043678843
0.5455896027975191,-0.46751023846512885
0.5424391003286271,-0.4713034555794362
0.5409050156852846,-0.4736899783167847
0.53863217929164,-0.47680299583713825
0.5372668924068051,-0.4790419968247237
0.5360432167956524,-0.4813583174218232
0.534809856133581,-0.48348276729536144
0.5336935348351197,-0.4856909809796979
0.5325846934029714,-0.48770812637764704
0.5314030784899293,-0.4899368997288023
0.5304159773202142,-0.4918495118939328
0.5280694102501959,-0.49488896373768254
0.5273847495334127,-0.49659527765431566
0.5247356829220275,-0.500056623169618
0.5242487193585585,-0.5015867703455386
0.5218171413849189,-0.504842108855907
0.5214982647890083,-0.5062011415189764
0.5192299323821947,-0.5093070869623788
0.5188019749173005,-0.5108533093157699
0.5184550086979596,-0.5122284558785264
0.5180470876313059,-0.5137414741907023
0.5177739010991758,-0.5150573208740856
0.5157040265774415,-0.5180003326049412
0.5156243231209001,-0.5191315791505722
0.5143031042892008,-0.5212136587321177
0.5141592804229531,-0.5224938899577487
0.5141083676658855,-0.5236224363876976
0.5123010206772185,-0.5263315105093724
0.5123761649453855,-0.5273200230452719
0.5113406984949158,-0.5291349697379291
0.5113267387557063,-0.5302792282391815
0.5114953808417657,-0.5312336429608235
0.509951674362989,-0.5337035290019365
0.5100913133933838,-0.5347216837359543
0.5103524139142945,-0.5356006141550673
0.5088805422581046,-0.5380172059560451
0.5094761848501488,-0.5385605915807572
0.5089420783015508,-0.5400389227527631
0.5091467406313557,-0.540988717271365
0.5094599958873514,-0.5417630253006736
0.5087701209605573,-0.5433123788360041
0.5090599361485588,-0.5441903329664011
0.5094513793957649,-0.5448976378857684
0.5089955401501713,-0.5462993033540382
0.5077943972450418,-0.548484060630376
0.5086019189420306,-0.5488443892824488
0.5087797337019477,-0.5498677536790049
0.5076885528084323,-0.5519480246012667
0.5081855328901934,-0.5526528367036505
0.508835318807014,-0.5532196105563831
0.5083620221192771,-0.5545706342292847
0.5088524994350676,-0.5552691602809992
0.5097421689541792,-0.55555803531389
0.5100372193293095,-0.5564878165370932
0.5090555711459759,-0.5584707352771887
0.5096450656258709,-0.5590934909818035
0.5101896758833866,-0.5596673902210587
0.5098828003760731,-0.560917477857275
0.5089995341358584,-0.5628212880605612
0.5096629975689884,-0.563379623979813
0.5102616358747638,-0.5639057430778025
0.5107038538205231,-0.5647162096038465
0.509876552720089,-0.5665658786577046
0.5105084359814476,-0.5671327021331578
0.5115581871277977,-0.5673027194270386
0.5120504847309899,-0.5680755278331362
0.5118037636149699,-0.5692619912032564
0.5110562578330642,-0.5710478022977874
0.5118196094764582,-0.571519449382516
0.5129144040337863,-0.5716344832542513
0.5134590147257105,-0.5723657965854563
0.5132638556254552,-0.5735108395420108
0.5125673540679601,-0.5752568715869057
0.5132903531598774,-0.5757439665183828
0.5144247763992587,-0.5758423702782722
0.5151469008216183,-0.5764326685500256
0.5157259699731549,-0.577133309701872
0.5155738204638416,-0.5782439680234956
0.5149266711759433,-0.5799472229169136
0.5157001614240335,-0.5803948230546192
0.5165352407448744,-0.5808051576616404
0.5176746927904574,-0.5808835197720441
0.5183449654680183,-0.5814990620859737
0.5182223206178969,-0.582586560898493
0.5181208979895504,-0.5836571094781058
0.5175253431362687,-0.5853167137460904
0.5179319505862465,-0.5862472897347533
0.5188156551826175,-0.5866172020143576
0.5200229306283735,-0.5866547880169652
0.5208910792211912,-0.5870361145361818
0.5216365645019945,-0.5875853272286453
0.52229139737645,-0.5882265389335597
0.5222135711552833,-0.5892783820675742
0.5221553423470846,-0.5903146732577884
0.5219388282400086,-0.5915532863827848
0.5214325178810642,-0.593139271815907
0.5219030187176243,-0.5940134036367022
0.5227168400994038,-0.5944605608757274
0.5236491410854134,-0.5947894188691074
0.524571686588621,-0.5951266327413429
0.5258132477881592,-0.5951359052395633
0.5267162473328311,-0.595489904331076
0.5277559530367335,-0.5957701388594638
0.5285765626027237,-0.5962781938688213
0.529334952390776,-0.5968166678507156
0.530087910186051,-0.5973592382432606
0.5308356658053217,-0.5979058617064874
0.5315673609866152,-0.5984674821256641
0.5317550595987912,-0.59936858318413
0.5316975678236027,-0.6004052761757248
0.5316580464929919,-0.601427415693923
0.5316364483564029,-0.6024352730671478
0.5316319608536495,-0.6034295072124372
0.5316442156420393,-0.6044104605777965
0.5316724090944702,-0.6053787065669307
0.5317164241849559,-0.6063345040730863
0.5317754804438999,-0.6072785120835262
0.5318490737008688,-0.6082110866331951
0.5319394172484593,-0.6091299336512623
0.5321668200299854,-0.6099336366126669
0.5330822895016478,-0.6103474147019354
0.5339939065349979,-0.6107656580717711
0.5348952040542239,-0.6111919138524851
0.5357866279778349,-0.6116258230058769
0.537131356703672,-0.6117012418869683
0.5384903230343223,-0.6117812701433589
0.539439758099959,-0.6120969925486066
0.5403789326746775,-0.6124216843670403
0.5410387985715395,-0.6130304680645504
0.5418984222384657,-0.6134333894029407
0.542353715718173,-0.6143235005953693
0.5428130648786,-0.6152071488604696
0.5432786116645789,-0.6161075282511459
0.5432945118958115,-0.6170868692045319
0.5433258806311541,-0.6180539365677458
0.5433724571204928,-0.6190088672984806
0.5435353748809741,-0.6198577511772525
0.5444092388656698,-0.6203055895496483
0.5457809545758456,-0.6203759520229357
0.5467410859336677,-0.6206831532033736
0.5473640374622559,-0.6213335256953938
0.547845362198712,-0.6221988062989641
0.548339299009541,-0.6230741940411062
0.5483794301719729,-0.6240345666610181
0.5484343185991118,-0.6249831430835129
0.5490956761906496,-0.625550303302072
0.5504107078971514,-0.6256379730272243
0.5513740605837407,-0.6259425965506118
